ACCIDENT_NO,VEHICLE_ID,VEHICLE_YEAR_MANUF,VEHICLE_DCA_CODE,INITIAL_DIRECTION,ROAD_SURFACE_TYPE,ROAD_SURFACE_TYPE_DESC,REG_STATE,VEHICLE_BODY_STYLE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_POWER,VEHICLE_TYPE,VEHICLE_TYPE_DESC,VEHICLE_WEIGHT,CONSTRUCTION_TYPE,FUEL_TYPE,NO_OF_WHEELS,NO_OF_CYLINDERS,SEATING_CAPACITY,TARE_WEIGHT,TOTAL_NO_OCCUPANTS,CARRY_CAPACITY,CUBIC_CAPACITY,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,VEHICLE_COLOUR_1,VEHICLE_COLOUR_2,CAUGHT_FIRE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TOWED_AWAY_FLAG,TRAFFIC_CONTROL,TRAFFIC_CONTROL_DESC
T20120007853,A,1994.0,1.0,N,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,4.0,5.0,1250.0,1.0,,,E,2.0,2.0,H,GRN,ZZ,2.0,F,0.0,6,2.0,1.0,Stop-go lights
T20120007854,A,2006.0,2.0,N,1.0,Paved,V,WAGON,HYNDAI,TUCSON,,2,Station Wagon,,R,P,4.0,4.0,5.0,1577.0,1.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120007854,B,2005.0,1.0,N,1.0,Paved,V,COUPE,PEUG,206GTI,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,N,99.0,6.0,H,BLU,ZZ,2.0,7,2.0,2,2.0,0.0,No control
T20120007856,A,2001.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,BERLIN,,1,Car,,R,P,4.0,6.0,5.0,1530.0,2.0,,3800.0,N,1.0,18.0,H,SIL,ZZ,2.0,F,2.0,5,2.0,0.0,No control
T20120007857,A,2008.0,1.0,NW,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,1090.0,1.0,,,NW,8.0,2.0,H,SIL,ZZ,2.0,1,0.0,5,1.0,0.0,No control
T20120007857,B,2004.0,2.0,NW,1.0,Paved,V,WAGON,FORD,TERRIT,,2,Station Wagon,,R,P,4.0,6.0,7.0,2030.0,5.0,,,NW,6.0,6.0,A,SIL,ZZ,2.0,6,0.0,3,1.0,0.0,No control
T20120007858,A,1997.0,1.0,E,1.0,Paved,V,SEDAN,SAAB,9000,,1,Car,,R,P,4.0,4.0,5.0,1400.0,1.0,,,S,2.0,2.0,H,BLK,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120007859,B,1995.0,2.0,S,3.0,Gravel,V,VAN,TOYOTA,HIACE,,5,Panel Van,2750.0,R,P,4.0,4.0,3.0,1500.0,2.0,1250.0,,S,17.0,13.0,H,WHI,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120007859,C,2005.0,8.0,S,3.0,Gravel,V,S WAG,HYNDAI,TERRAC,,2,Station Wagon,,R,D,4.0,4.0,5.0,2206.0,1.0,,2900.0,S,17.0,15.0,H,SIL,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120007859,D,2009.0,8.0,S,3.0,Gravel,V,SEDAN,HYNDAI,I30,,1,Car,,R,P,4.0,4.0,5.0,1380.0,3.0,,,S,15.0,18.0,H,WHI,ZZ,2.0,R,2.0,4,1.0,0.0,No control
T20120007859,E,2005.0,8.0,S,3.0,Gravel,V,WAGON,TOYOTA,RAV4,,2,Station Wagon,,R,P,4.0,4.0,5.0,1410.0,1.0,,,S,15.0,13.0,H,GRY,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120007864,A,2006.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1274.0,1.0,,,E,2.0,2.0,H,SIL,ZZ,2.0,5,2.0,6,2.0,11.0,Giveway sign
T20120007865,A,2008.0,1.0,NW,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1206.0,1.0,,,NW,2.0,10.0,H,RED,ZZ,2.0,2,2.0,2,2.0,15.0,Other
T20120007865,B,1997.0,2.0,NW,1.0,Paved,V,COUPE,HYNDAI,COUPE,,1,Car,,R,P,4.0,4.0,4.0,1000.0,2.0,,,NW,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,2,2.0,15.0,Other
T20120007866,A,2001.0,1.0,SE,1.0,Paved,V,SEDAN,HOLDEN,VX00A,,1,Car,,R,P,4.0,6.0,5.0,1471.0,1.0,,3800.0,SW,2.0,2.0,H,BLK,ZZ,2.0,5,2.0,9,9.0,99.0,Unknown
T20120007866,B,2003.0,2.0,NW,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,6.0,5.0,1537.0,1.0,,,NW,1.0,1.0,H,RED,ZZ,2.0,F,2.0,9,9.0,99.0,Unknown
T20120007868,A,1999.0,2.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1550.0,1.0,,,W,2.0,15.0,H,OGE,ZZ,2.0,R,2.0,5,1.0,0.0,No control
T20120007868,B,2000.0,1.0,S,1.0,Paved,V,TRAY,TOYOTA,LANDCR,,4,Utility,3200.0,R,D,4.0,6.0,3.0,2260.0,1.0,940.0,,S,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120007869,A,2003.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1070.0,1.0,,1800.0,S,4.0,4.0,H,BLU,ZZ,2.0,2,2.0,4,1.0,0.0,No control
T20120007869,B,1991.0,2.0,N,1.0,Paved,V,S WAG,NISSAN,PATROL,,2,Station Wagon,2450.0,R,M,4.0,6.0,7.0,2050.0,1.0,400.0,,N,1.0,1.0,E,GRY,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120007870,A,2009.0,1.0,S,3.0,Gravel,V,P MVR,M A N,TGS,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,,R,D,6.0,6.0,2.0,8660.0,1.0,,,S,1.0,1.0,G,WHI,ZZ,2.0,F,2.0,3,1.0,15.0,Other
T20120007870,B,1986.0,2.0,S,3.0,Gravel,V,SED,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,R,2.0,5,1.0,15.0,Other
T20120007871,A,2003.0,8.0,W,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,G,4.0,6.0,5.0,1620.0,1.0,,,W,17.0,17.0,H,BLU,ZZ,2.0,N,1.0,6,2.0,0.0,No control
T20120007871,B,2011.0,2.0,W,1.0,Paved,V,WAGON,KIA,SPTAGE,,2,Station Wagon,,R,P,4.0,4.0,5.0,1551.0,1.0,,,W,1.0,17.0,H,SIL,ZZ,2.0,R,1.0,1,2.0,0.0,No control
T20120007871,C,2009.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FIESTA,,1,Car,,R,P,4.0,4.0,5.0,1095.0,3.0,,,W,1.0,1.0,H,BRN,ZZ,2.0,F,1.0,3,1.0,0.0,No control
T20120007872,A,2002.0,1.0,NE,1.0,Paved,V,WAGON,MITSUB,PAJERO,,2,Station Wagon,,R,D,4.0,4.0,5.0,2070.0,1.0,,,NE,1.0,1.0,H,SIL,ZZ,2.0,F,0.0,6,2.0,0.0,No control
T20120007872,B,2003.0,2.0,NE,1.0,Paved,V,SEDAN,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1250.0,1.0,,,NE,1.0,17.0,H,SIL,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120007873,B,1993.0,2.0,W,1.0,Paved,V,SEDAN,HYNDAI,EXCEL,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,W,15.0,13.0,H,WHI,ZZ,2.0,R,2.0,5,1.0,0.0,No control
T20120007873,C,1989.0,1.0,W,1.0,Paved,V,TRAY,FORD,CCAB,,4,Utility,5915.0,R,P,4.0,6.0,3.0,2890.0,1.0,3025.0,,W,1.0,13.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120007875,A,2010.0,2.0,E,1.0,Paved,V,SEDAN,HOLDEN,SV6,,1,Car,,R,P,4.0,6.0,5.0,1622.0,1.0,,,E,1.0,1.0,H,GRN,ZZ,2.0,R,2.0,2,2.0,5.0,Ped. crossing
T20120007875,B,2005.0,1.0,E,1.0,Paved,V,S WAG,HOLDEN,LUMINA,,2,Station Wagon,,R,P,4.0,6.0,5.0,1647.0,1.0,,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,5.0,Ped. crossing
T20120007876,A,1998.0,2.0,E,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,NK,1.0,1.0,H,GRN,ZZ,2.0,R,9.0,2,2.0,1.0,Stop-go lights
T20120007876,C,2010.0,1.0,E,1.0,Paved,V,VAN,MERC B,SPRINT,,5,Panel Van,,R,D,4.0,4.0,3.0,2230.0,1.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,2,2.0,1.0,Stop-go lights
T20120007880,A,2006.0,1.0,N,1.0,Paved,V,SEDAN,HYNDAI,ACCENT,,1,Car,,R,P,4.0,4.0,5.0,1068.0,1.0,,,E,2.0,2.0,H,BLU,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120007880,B,1997.0,2.0,S,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1500.0,2.0,,,S,1.0,1.0,H,RED,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120007887,A,2009.0,1.0,E,1.0,Paved,V,VAN,ISUZU,FVL140,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,24000.0,R,D,6.0,6.0,3.0,9200.0,1.0,14800.0,,E,1.0,18.0,H,WHI,ZZ,2.0,F,1.0,5,1.0,0.0,No control
T20120007890,A,1996.0,1.0,W,1.0,Paved,V,P MVR,KENWTH,T401,,61,Prime Mover - Single Trailer,,R,D,6.0,6.0,2.0,7700.0,1.0,,,N,2.0,18.0,H,WHI,ZZ,2.0,7,0.0,3,1.0,11.0,Giveway sign
T20120007893,A,2003.0,1.0,S,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,4.0,5.0,1232.0,2.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,F,1.0,4,1.0,0.0,No control
T20120007893,B,1998.0,2.0,S,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1350.0,0.0,,,S,11.0,11.0,H,GRN,ZZ,2.0,1,0.0,3,1.0,0.0,No control
T20120007893,C,2011.0,8.0,S,1.0,Paved,V,SEDAN,FORD,FOCUS,,1,Car,,R,D,4.0,4.0,5.0,1352.0,0.0,,,S,11.0,11.0,H,BLU,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120007894,A,2009.0,8.0,S,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1045.0,1.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120007898,A,1992.0,2.0,W,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1300.0,2.0,,,W,1.0,1.0,B,GRN,ZZ,2.0,6,2.0,2,2.0,99.0,Unknown
T20120007898,B,2008.0,1.0,N,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,4.0,5.0,1440.0,1.0,,,N,1.0,99.0,H,WHI,ZZ,2.0,F,2.0,2,1.0,99.0,Unknown
T20120007900,A,2003.0,1.0,W,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,6.0,5.0,1538.0,1.0,,3500.0,N,2.0,2.0,H,WHI,ZZ,2.0,1,2.0,1,2.0,0.0,No control
T20120007901,A,1995.0,1.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,8.0,5.0,1400.0,1.0,,,S,1.0,3.0,H,BLK,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120007903,A,2000.0,1.0,N,1.0,Paved,V,VAN,TOYOTA,HIACE,,5,Panel Van,,R,P,4.0,4.0,3.0,1400.0,2.0,,,W,3.0,3.0,H,WHI,ZZ,2.0,F,2.0,2,1.0,5.0,Ped. crossing
T20120007906,A,1999.0,2.0,W,1.0,Paved,V,SED,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,6,0.0,4,1.0,0.0,No control
T20120007906,C,2011.0,8.0,E,1.0,Paved,V,UTIL,HOLDEN,OMEGA,,4,Utility,2826.0,R,P,4.0,6.0,2.0,1707.0,2.0,1119.0,,E,1.0,1.0,H,WHI,ZZ,2.0,N,1.0,6,2.0,0.0,No control
T20120007907,A,2001.0,1.0,SE,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1500.0,2.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,5,2.0,5,1.0,0.0,No control
T20120007907,B,2002.0,2.0,NW,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,8.0,5.0,1650.0,2.0,,,NW,1.0,1.0,H,BLK,ZZ,2.0,5,2.0,5,1.0,0.0,No control
T20120007908,A,2006.0,1.0,W,1.0,Paved,V,WAGON,HONDA,ODYSSE,,2,Station Wagon,,R,P,4.0,4.0,7.0,1635.0,1.0,,,W,1.0,1.0,H,SIL,ZZ,2.0,2,0.0,1,2.0,11.0,Giveway sign
T20120007910,A,1997.0,2.0,E,1.0,Paved,V,COUPE,HYNDAI,EXCEL,,1,Car,,R,P,4.0,4.0,5.0,900.0,1.0,,,N,3.0,3.0,H,BLU,ZZ,2.0,F,2.0,5,1.0,99.0,Unknown
T20120007910,B,2003.0,1.0,W,1.0,Paved,V,WAGON,L ROV,DISCOV,,2,Station Wagon,,R,P,4.0,8.0,5.0,1970.0,1.0,,4000.0,N,2.0,2.0,H,SIL,ZZ,2.0,5,2.0,3,1.0,99.0,Unknown
T20120007915,A,2008.0,1.0,S,1.0,Paved,V,VAN,VOLKS,CADDY,,5,Panel Van,,R,D,4.0,4.0,2.0,1537.0,1.0,,,E,3.0,3.0,H,SIL,ZZ,2.0,1,2.0,9,2.0,11.0,Giveway sign
T20120007916,A,2008.0,1.0,W,1.0,Paved,V,SEDAN,MITSUB,COLT,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,N,2.0,2.0,H,WHI,ZZ,2.0,2,1.0,4,1.0,0.0,No control
T20120007921,A,2005.0,1.0,NE,1.0,Paved,V,SEDAN,SUZUKI,SWIFT,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,NE,1.0,17.0,H,PNK,ZZ,2.0,F,2.0,2,2.0,0.0,No control
T20120007923,A,1994.0,1.0,N,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,4.0,5.0,1350.0,1.0,,,N,1.0,1.0,H,GRY,ZZ,2.0,F,1.0,2,2.0,1.0,Stop-go lights
T20120007927,A,2000.0,1.0,NW,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,4.0,5.0,1500.0,1.0,,,N,2.0,2.0,H,BLK,ZZ,2.0,F,1.0,5,1.0,1.0,Stop-go lights
T20120007927,B,2001.0,2.0,SE,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,1400.0,3.0,,,SE,1.0,1.0,H,BLU,ZZ,2.0,1,1.0,5,1.0,1.0,Stop-go lights
T20120007932,A,1989.0,1.0,N,1.0,Paved,V,SED,FORD,TELSTA,,1,Car,,R,P,4.0,4.0,5.0,1150.0,1.0,,,N,99.0,99.0,H,BLU,ZZ,2.0,F,2.0,3,1.0,11.0,Giveway sign
T20120007934,A,2009.0,1.0,E,1.0,Paved,V,SEDAN,MAZDA,RX8,,1,Car,,R,P,4.0,2.0,4.0,1379.0,1.0,,,E,1.0,18.0,H,BLK,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120007938,A,2001.0,1.0,S,1.0,Paved,V,SEDAN,SUZUKI,BALENO,,1,Car,,R,P,4.0,4.0,5.0,990.0,1.0,,,NK,1.0,1.0,H,SIL,ZZ,2.0,1,2.0,1,2.0,11.0,Giveway sign
T20120007940,A,1986.0,1.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,1600.0,R,P,4.0,6.0,5.0,1200.0,1.0,400.0,,E,1.0,18.0,H,WHI,ZZ,2.0,1,1.0,4,1.0,0.0,No control
T20120007940,B,1986.0,8.0,NK,1.0,Paved,V,COUPE,TOYOTA,CELICA,,1,Car,,R,P,4.0,4.0,4.0,1150.0,0.0,,,NK,11.0,11.0,H,BLK,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120007940,C,1997.0,8.0,NK,1.0,Paved,V,SEDAN,MITSUB,MIRAGE,,1,Car,,R,P,4.0,4.0,5.0,900.0,0.0,,,NK,11.0,11.0,H,WHI,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120007940,D,1996.0,8.0,NK,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1300.0,0.0,,,NK,11.0,11.0,H,BLU,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120007951,A,2007.0,2.0,NE,1.0,Paved,V,SEDAN,MAZDA,2,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,SE,2.0,2.0,H,RED,ZZ,2.0,5,2.0,3,1.0,11.0,Giveway sign
T20120007951,B,2009.0,1.0,SE,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1684.0,1.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,2,2.0,11.0,Giveway sign
T20120007952,A,2009.0,1.0,S,1.0,Paved,V,SEDAN,MAZDA,3 MAXX,,1,Car,,R,P,4.0,4.0,5.0,1255.0,1.0,,,S,10.0,3.0,H,BLK,ZZ,2.0,6,2.0,1,2.0,0.0,No control
T20120007954,A,2011.0,1.0,W,1.0,Paved,V,WAGON,NISSAN,DUALIS,,2,Station Wagon,,R,P,4.0,4.0,5.0,1367.0,1.0,,,W,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,1,2.0,9.0,Roundabout
T20120007957,A,2005.0,1.0,N,1.0,Paved,V,WAGON,NISSAN,PATHFI,,2,Station Wagon,,R,D,4.0,4.0,7.0,2200.0,1.0,,,NK,99.0,1.0,H,MRN,ZZ,2.0,F,2.0,1,2.0,9.0,Roundabout
T20120007957,B,2010.0,2.0,W,1.0,Paved,V,SEDAN,SUZUKI,SWIFT,,1,Car,,R,P,4.0,4.0,5.0,1040.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,2,2.0,9.0,Roundabout
T20120007967,A,2004.0,1.0,N,1.0,Paved,V,WAGON,TOYOTA,KLUGER,,2,Station Wagon,,R,P,4.0,6.0,7.0,1765.0,2.0,,,E,2.0,2.0,H,SIL,ZZ,2.0,1,0.0,4,1.0,11.0,Giveway sign
T20120007967,B,2004.0,2.0,W,1.0,Paved,V,P MVR,W STAR,4864FX,,62,Prime Mover B-Double,,R,D,6.0,6.0,2.0,8820.0,1.0,,,W,1.0,1.0,B,WHI,ZZ,2.0,5,0.0,4,1.0,0.0,No control
T20120007969,A,2011.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,CALAIS,,1,Car,,R,P,4.0,8.0,5.0,1707.0,1.0,,,W,1.0,1.0,H,BLK,ZZ,2.0,1,9.0,6,2.0,0.0,No control
T20120007970,A,1990.0,1.0,N,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,1350.0,R,Z,4.0,4.0,5.0,1050.0,1.0,300.0,,N,99.0,1.0,H,GRY,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120007970,B,2009.0,2.0,S,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1798.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120007971,A,1989.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1150.0,1.0,,,S,2.0,2.0,H,WHI,ZZ,2.0,2,2.0,2,2.0,10.0,Stop sign
T20120007972,A,2003.0,1.0,S,1.0,Paved,V,CRANE,FRNKLN,AT20,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,19401.0,R,D,4.0,6.0,2.0,19400.0,1.0,1.0,,S,1.0,18.0,H,WHI,YLW,2.0,1,2.0,2,2.0,0.0,No control
T20120007973,A,1994.0,1.0,S,1.0,Paved,V,SEDAN,MAZDA,121,,1,Car,,R,P,4.0,4.0,5.0,700.0,1.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,9,2.0,0.0,No control
T20120007973,B,1995.0,2.0,S,1.0,Paved,V,SEDAN,PROTON,WIRA,,1,Car,,R,P,4.0,4.0,5.0,1040.0,1.0,,,S,15.0,15.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120007974,A,2009.0,2.0,W,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1270.0,1.0,,,W,1.0,17.0,H,SIL,ZZ,2.0,R,2.0,2,2.0,1.0,Stop-go lights
T20120007974,B,2009.0,1.0,W,1.0,Paved,V,WAGON,TOYOTA,RAV4,,2,Station Wagon,,R,P,4.0,4.0,5.0,1330.0,1.0,,,W,17.0,17.0,H,BLK,ZZ,2.0,F,2.0,1,2.0,1.0,Stop-go lights
T20120007975,A,2011.0,2.0,N,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1789.0,2.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120007976,A,2009.0,2.0,E,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1450.0,1.0,,,E,1.0,17.0,H,BLU,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120007976,B,1997.0,1.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1400.0,1.0,,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,2,2.0,0.0,No control
T20120007977,A,2011.0,1.0,S,1.0,Paved,V,WAGON,FORD,TERRIT,,2,Station Wagon,,R,D,4.0,6.0,7.0,1995.0,1.0,,,S,1.0,18.0,H,WHI,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120007977,B,1996.0,2.0,S,1.0,Paved,V,UTIL,HOLDEN,VSUT95,,4,Utility,,R,P,4.0,6.0,2.0,1361.0,1.0,,3800.0,S,11.0,11.0,H,WHI,ZZ,2.0,3,2.0,3,1.0,0.0,No control
T20120007980,A,2002.0,1.0,N,1.0,Paved,V,VAN,MITSUB,FE637E,,71,Light Commercial Vehicle (Rigid) <= 4.5 Tonnes GVM,4495.0,R,D,6.0,4.0,3.0,2960.0,1.0,1535.0,,N,1.0,18.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120007987,A,2003.0,1.0,N,3.0,Gravel,V,SED,HOLDEN,COMMOD,,1,Car,,R,M,4.0,6.0,5.0,1550.0,1.0,,,N,1.0,18.0,H,BLU,ZZ,2.0,F,2.0,5,2.0,0.0,No control
T20120007988,A,2006.0,1.0,S,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1080.0,1.0,,,S,1.0,1.0,H,BLK,ZZ,2.0,3,0.0,1,2.0,1.0,Stop-go lights
T20120007991,A,2009.0,1.0,NE,1.0,Paved,V,VAN,MERC B,VITO,,71,Light Commercial Vehicle (Rigid) <= 4.5 Tonnes GVM,2940.0,R,D,4.0,4.0,5.0,1870.0,1.0,1070.0,,NE,1.0,1.0,H,WHI,ZZ,2.0,F,0.0,2,2.0,1.0,Stop-go lights
T20120007991,B,2008.0,2.0,NE,1.0,Paved,V,SEDAN,FORD,FG XR,,1,Car,,R,P,4.0,6.0,5.0,1740.0,1.0,,,NE,1.0,15.0,H,BLU,ZZ,2.0,R,2.0,1,2.0,1.0,Stop-go lights
T20120007993,A,2000.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1400.0,3.0,,,N,1.0,13.0,H,WHI,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120007993,B,1999.0,8.0,NW,1.0,Paved,V,SEDAN,HOLDEN,VTCOMM,,1,Car,,R,P,4.0,6.0,5.0,1504.0,1.0,,,NW,11.0,11.0,H,RED,ZZ,2.0,2,2.0,3,1.0,0.0,No control
T20120007993,C,1999.0,8.0,NW,1.0,Paved,V,SEDAN,FORD,FORTE,,1,Car,,R,M,4.0,6.0,5.0,1502.0,2.0,,,NW,11.0,11.0,H,WHI,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120007993,D,2009.0,2.0,N,1.0,Paved,V,SEDAN,HYNDAI,I30,,1,Car,,R,P,4.0,4.0,5.0,1377.0,1.0,,,NW,10.0,18.0,H,WHI,ZZ,2.0,8,2.0,4,1.0,0.0,No control
T20120007999,A,2007.0,1.0,W,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1084.0,1.0,,,N,2.0,2.0,H,WHI,ZZ,2.0,8,1.0,3,1.0,1.0,Stop-go lights
T20120007999,B,2010.0,2.0,E,1.0,Paved,V,SEDAN,B M W,118I,,1,Car,,R,P,4.0,4.0,5.0,1245.0,1.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,3,1.0,1.0,Stop-go lights
T20120008000,A,1998.0,1.0,W,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1400.0,1.0,,,N,2.0,2.0,H,SIL,ZZ,2.0,5,9.0,3,1.0,0.0,No control
T20120008005,A,1983.0,1.0,NW,1.0,Paved,V,TIPPER,ISUZU,JCR360,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,13500.0,R,D,4.0,6.0,3.0,5000.0,1.0,8500.0,,NW,1.0,18.0,E,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120008008,A,2005.0,1.0,W,3.0,Gravel,V,DC UTE,TOYOTA,HILUX,,4,Utility,2730.0,R,D,4.0,6.0,5.0,1758.0,1.0,972.0,,W,4.0,4.0,B,SIL,ZZ,2.0,0,2.0,6,2.0,0.0,No control
T20120008013,B,2001.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1400.0,1.0,,3800.0,N,2.0,2.0,H,BLK,ZZ,2.0,1,2.0,1,2.0,10.0,Stop sign
T20120008018,A,2002.0,1.0,E,1.0,Paved,V,SED,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,E,1.0,18.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,0.0,No control
